"model","num_param","memT","memR","memA","memM","energy","co2","train_time","infer_time","test_00","inf_time","tr_acc","test_01","test_02","test_03","test_04","test_05","test_06","test_07","test_08","test_09","type","efficient","dataset"
"dpn107",86917800,25.435111424,16.288579584,1.369153024,14.528489472,0.228013625052,7.467446220467,138.878857851028,0,0.613031914893617,11.803964805603,0.943772007042254,0.662234042553192,0.685837765957447,0.655252659574468,0.699135638297872,0.65126329787234,0.67686170212766,0.653922872340426,0.670877659574468,0.695478723404255,"CNN",0,"lidc"
"sebotnet33ts_256",13701984,25.435111424,6.757023744,0.223842816,5.29356032,0.00907700655,1.375166492373,5.84873247146606,0,0.495345744680851,3.01213347911835,0.624760536398467,0.472074468085106,0.503324468085106,0.486702127659575,0.475731382978723,0.482380319148936,0.518949468085106,0.470744680851064,0.471409574468085,0.453789893617021,"Other",0,"lidc_small"
"convnext_tiny_hnf",28589128,25.435111424,5.293211648,0.470943744,5.034674176,0.12998919192,8.904259646505,13.2447366714478,0,0.478390957446808,3.04827516078949,0.591355363984674,0.477061170212766,0.477061170212766,0.477726063829787,0.476728723404255,0.476728723404255,0.476396276595745,0.477061170212766,0.477393617021277,0.476063829787234,"CNN",0,"lidc_small"
"convnext_atto",3695520,25.435111424,1.568669696,0.074479616,1.4860032,0.002765823678,0.410724816159,2.20340704917908,0,0.477726063829787,0.888695788383484,0.558429118773946,0.477393617021277,0.477726063829787,0.477393617021277,0.477061170212766,0.478058510638298,0.477061170212766,0.477061170212766,0.477726063829787,0.476728723404255,"CNN",0,"lidc_small"
"crossvit_9_240",8553296,25.435111424,2.298478592,0.147400704,1.883847168,0.00482362445,0.711484606372,3.27271795272827,0,0.527593085106383,1.6917010307312,0.69169061302682,0.476728723404255,0.467420212765957,0.490359042553192,0.475398936170213,0.494348404255319,0.478390957446808,0.487034574468085,0.475731382978723,0.476728723404255,"Other",1,"lidc_small"
"sequencer2d_l",54298216,25.435111424,14.258536448,0.915161088,13.568818688,0.153429265658,9.857830318505,23.9832336902618,0,0.477061170212766,13.1761156082153,0.566091954022988,0.477061170212766,0.476728723404255,0.477061170212766,0.477061170212766,0.478390957446808,0.54155585106383,0.476728723404255,0.478058510638298,0.476728723404255,"Other",0,"lidc_small"
"dm_nfnet_f0",71489284,25.435111424,6.98351616,1.130723328,6.526072832,0.018564551085,2.22774613016,11.4566695690155,0,0.477061170212766,5.84204061031342,0.56669061302682,0.477061170212766,0.522606382978723,0.477061170212766,0.472074468085106,0.477061170212766,0.476728723404255,0.476063829787234,0.477393617021277,0.477061170212766,"CNN",0,"lidc_small"
"swinv2_base_window8_256",87918816,25.435111424,13.878951936,1.44031744,13.448307712,0.037429835656,4.472865360885,23.1500837802887,0,0.477726063829787,12.1163479804993,0.541187739463602,0.477393617021277,0.478058510638298,0.477061170212766,0.476063829787234,0.517619680851064,0.477393617021277,0.476728723404255,0.476728723404255,0.477061170212766,"Other",0,"lidc_small"
"vgg13",133047848,25.435111424,7.400849408,2.085812224,5.292605952,0.013883349402,1.693768627041,9.06766271591186,0,0.522273936170213,4.39895195960999,0.56669061302682,0.478058510638298,0.476728723404255,0.477061170212766,0.52094414893617,0.477726063829787,0.52593085106383,0.523936170212766,0.478058510638298,0.477061170212766,"CNN",0,"lidc_small"
"twins_pcpvt_base",43828456,25.435111424,8.348762112,0.736309248,7.915367424,0.076463869952,4.052585107434,11.8619244098663,0,0.477061170212766,6.35060341358185,0.563936781609195,0.477061170212766,0.477393617021277,0.477393617021277,0.477393617021277,0.477726063829787,0.477393617021277,0.477393617021277,0.477061170212766,0.477726063829787,"Other",0,"lidc_small"
"pvt_v2_b0",3666760,25.435111424,3.881828352,0.074020864,2.30749696,0.005254652564,0.775061253195,3.75971627235413,0,0.521941489361702,1.68711721897125,0.524545019157088,0.476396276595745,0.476063829787234,0.477726063829787,0.516622340425532,0.476728723404255,0.534574468085106,0.476728723404255,0.477061170212766,0.478058510638298,"Other",1,"lidc_small"
"poolformer_m36",56172520,25.435111424,11.666456576,0.943044608,10.904257024,0.020021914015,2.532772122853,12.4393019676209,0,0.477061170212766,6.77184705734253,0.595306513409962,0.476396276595745,0.476728723404255,0.470412234042553,0.47905585106383,0.474734042553192,0.500664893617021,0.47905585106383,0.490691489361702,0.483377659574468,"Other",0,"lidc_small"
"vgg11",132863336,25.435111424,6.325010432,2.082859008,4.486133248,0.009930942848,1.211575027464,6.44922518730164,0,0.491023936170213,3.03720004558563,0.747725095785441,0.477393617021277,0.477393617021277,0.471742021276596,0.486369680851064,0.491356382978723,0.476728723404255,0.47938829787234,0.498670212765957,0.521609042553192,"CNN",0,"lidc_small"
"maxxvit_rmlp_nano_rw_256",16779628,25.435111424,6.675234816,0.284667904,5.648976896,0.064362814857,5.696109114866,9.42575812339783,0,0.476063829787234,4.73582153320313,0.532686781609195,0.476396276595745,0.477061170212766,0.523271276595745,0.476396276595745,0.476728723404255,0.525265957446808,0.477061170212766,0.476728723404255,0.523271276595745,"Other",0,"lidc_small"
"fbnetc_100",5572200,25.435111424,3.055550464,0.077947392,2.359907328,0.003416361896,0.507329741569,2.42812395095825,0,0.521609042553192,1.1156854391098,0.93426724137931,0.521941489361702,0.53656914893617,0.511968085106383,0.507646276595745,0.52094414893617,0.530252659574468,0.543550531914894,0.514627659574468,0.530252659574468,"CNN",1,"lidc_small"
"fbnetv3_b",8598464,25.435111424,4.009754624,0.12582656,3.753330688,0.004608329429,0.679728590808,3.09298324584961,0,0.483377659574468,1.37636113166809,0.94492337164751,0.544547872340426,0.532579787234043,0.608710106382979,0.577792553191489,0.57313829787234,0.590425531914894,0.569813829787234,0.586768617021277,0.531914893617021,"CNN",1,"lidc_small"
"mobilenetv2_050",1968680,25.435111424,2.353004544,0.030681088,1.91940352,0.001503083673,0.221704841743,1.40289044380188,0,0.511635638297872,0.660505127906799,0.934746168582376,0.47905585106383,0.49468085106383,0.507978723404255,0.505984042553192,0.513630319148936,0.513297872340426,0.518949468085106,0.524601063829787,0.534242021276596,"CNN",1,"lidc_small"
"dla60",22036632,25.435111424,5.343543296,0.343218688,4.40462592,0.038594894121,3.184078764996,5.33823251724243,0,0.525265957446808,2.63307042121887,0.983836206896552,0.491356382978723,0.531914893617021,0.518617021276596,0.533577127659574,0.551196808510638,0.537234042553192,0.540890957446808,0.572473404255319,0.535571808510638,"CNN",0,"lidc_small"
"xception65p",39819560,25.435111424,8.90241024,0.6313088,7.824706048,0.067456757965,4.283504130807,9.45816206932068,0,0.551529255319149,4.58346936702728,0.973060344827586,0.57280585106383,0.57313829787234,0.600731382978723,0.60438829787234,0.611369680851064,0.62001329787234,0.629321808510638,0.581449468085106,0.537898936170213,"CNN",0,"lidc_small"
"dla46x_c",1068440,25.435111424,2.982150144,0.015464448,2.25071616,0.003073477889,0.453337988621,2.30742287635803,0,0.492686170212766,1.03809731006622,0.953663793103448,0.526595744680851,0.561835106382979,0.565492021276596,0.537566489361702,0.575797872340426,0.539228723404255,0.576462765957447,0.579787234042553,0.540890957446808,"CNN",0,"lidc_small"
"dla60x",17352344,25.435111424,6.798966784,0.265173504,5.563167232,0.050303661102,3.823078243732,6.66586995124817,0,0.524933510638298,3.0297924041748,0.997844827586207,0.500664893617021,0.515957446808511,0.540558510638298,0.535239361702128,0.538896276595745,0.534906914893617,0.555851063829787,0.540890957446808,0.545545212765957,"CNN",0,"lidc_small"
"mobilevitv2_050",1370593,25.435111424,3.10378496,0.03735296,2.86905856,0.00248281879,0.366215771463,1.96664571762085,0,0.490691489361702,0.919772529602051,0.97198275862069,0.524268617021277,0.530585106382979,0.519281914893617,0.542553191489362,0.559175531914894,0.548537234042553,0.555851063829787,0.547872340425532,0.546875,"Other",1,"lidc_small"
"seresnextaa101d_32x8d",93588280,25.435111424,15.541993472,1.549586432,14.122799616,0.033103471057,3.939313055745,20.5435700416565,0,0.508311170212766,10.2194858312607,0.963840996168582,0.54188829787234,0.568151595744681,0.55751329787234,0.598404255319149,0.593417553191489,0.621675531914894,0.615359042553192,0.61968085106383,0.548869680851064,"Other",0,"lidc_small"
"semnasnet_075",2912278,25.435111424,2.782920704,0.045794816,2.101021696,0.002517203894,0.371287574359,1.91126561164856,0,0.538563829787234,0.889219522476196,1,0.536901595744681,0.547207446808511,0.543218085106383,0.549202127659574,0.545877659574468,0.549202127659574,0.547539893617021,0.558178191489362,0.55186170212766,"Other",1,"lidc_small"
"lambda_resnet26rpt_256",10988688,25.435111424,6.729760768,0.166514176,5.95629568,0.007801286716,1.154590433991,4.95814204216003,0,0.52061170212766,2.53531975746155,0.966594827586207,0.520279255319149,0.543882978723404,0.561835106382979,0.572473404255319,0.558178191489362,0.568484042553192,0.581117021276596,0.582114361702128,0.55751329787234,"Other",0,"lidc_small"
"mnasnet_100",4383312,25.435111424,2.487222272,0.070761472,2.0222208,0.002620164931,0.389094492269,1.97506403923035,0,0.51030585106383,0.916690993309021,1,0.524933510638298,0.55718085106383,0.549202127659574,0.522273936170213,0.530585106382979,0.556183510638298,0.568484042553192,0.576462765957447,0.564162234042553,"Other",1,"lidc_small"
"gc_efficientnetv2_rw_t",13677713,25.435111424,6.083837952,0.22280448,5.538115072,0.007717191326,1.169154485946,4.91708016395569,0,0.521609042553192,2.25792813301086,0.997844827586207,0.559507978723404,0.541223404255319,0.543550531914894,0.538563829787234,0.546542553191489,0.548869680851064,0.551196808510638,0.543550531914894,0.564494680851064,"Other",1,"lidc_small"
"efficientnetv2_rw_m",53236442,25.435111424,13.457424384,0.851575808,12.835821056,0.08272163825,5.376906486253,11.3693625926971,0,0.533577127659574,5.19573836326599,0.980603448275862,0.58344414893617,0.569481382978723,0.56781914893617,0.569813829787234,0.578125,0.550199468085106,0.564827127659574,0.563497340425532,0.566489361702128,"CNN",1,"lidc_small"
"dla34",15742104,25.435111424,2.952790016,0.250120704,2.2739072,0.005329801166,0.788810572567,3.51630973815918,0,0.5,1.69845986366272,0.967672413793103,0.486369680851064,0.521941489361702,0.54155585106383,0.580452127659574,0.575465425531915,0.5625,0.548869680851064,0.561502659574468,0.568151595744681,"CNN",0,"lidc_small"
"dla46_c",1301400,25.435111424,2.524971008,0.019216384,1.865551872,0.002375799812,0.350430472232,1.98310375213623,0,0.545545212765957,0.886723852157593,0.921336206896552,0.543882978723404,0.564494680851064,0.587433510638298,0.539561170212766,0.549202127659574,0.548869680851064,0.5625,0.499667553191489,0.569148936170213,"CNN",0,"lidc_small"
"ghostnet_100",5182508,25.435111424,2.053111808,0.082644992,1.881488384,0.00308090738,0.45751474588,2.26414895057678,0,0.569481382978723,1.03153355121613,0.984315134099617,0.568151595744681,0.613364361702128,0.572140957446808,0.596742021276596,0.570478723404255,0.605385638297872,0.593085106382979,0.589760638297872,0.570146276595745,"CNN",1,"lidc_small"
"efficientnet_b0",5288548,25.435111424,4.513071104,0.08576256,3.868971008,0.003650241308,0.542060834215,2.79247164726257,0,0.530585106382979,1.25693266391754,0.990301724137931,0.499667553191489,0.537234042553192,0.555186170212766,0.563497340425532,0.552859042553192,0.576462765957447,0.564827127659574,0.563164893617021,0.570478723404255,"CNN",1,"lidc_small"
"ese_vovnet19b_dw",6543080,25.435111424,3.835691008,0.11028736,3.31211264,0.003735517408,0.554724335024,2.7422559261322,0,0.500997340425532,1.34252948760986,0.982758620689655,0.521941489361702,0.546875,0.589095744680851,0.526928191489362,0.589428191489362,0.542220744680851,0.611369680851064,0.577792553191489,0.57313829787234,"CNN",1,"lidc_small"
"dla169",53389720,25.435111424,10.135535616,0.852805632,9.157046272,0.085615221371,5.479374167756,12.4813432693481,0,0.513297872340426,6.36681025028229,0.929956896551724,0.537566489361702,0.524933510638298,0.547207446808511,0.547207446808511,0.500997340425532,0.576795212765957,0.537898936170213,0.585438829787234,0.575465425531915,"CNN",0,"lidc_small"
"resnet34d",21816904,25.435111424,2.290089984,0.363918336,1.99264768,0.025938295938,2.126940266932,3.63852667808533,0,0.535904255319149,1.80092749595642,0.993534482758621,0.526928191489362,0.560505319148936,0.582779255319149,0.584441489361702,0.555518617021277,0.58311170212766,0.603390957446808,0.602393617021277,0.576130319148936,"CNN",0,"lidc_small"
"hardcorenas_a",5260232,25.435111424,2.332033024,0.085733376,2.089581056,0.002501360285,0.371452002254,1.88935160636902,0,0.528922872340426,0.852596592903137,0.997844827586207,0.497672872340426,0.522606382978723,0.557845744680851,0.554853723404255,0.555851063829787,0.573470744680851,0.564162234042553,0.580452127659574,0.576462765957447,"Other",1,"lidc_small"
"dla102",33268888,25.435111424,7.128219648,0.52384512,6.294038016,0.058045593574,3.947100363041,8.26141262054443,0,0.47905585106383,4.16533691883087,0.966594827586207,0.531914893617021,0.54155585106383,0.545877659574468,0.570478723404255,0.563164893617021,0.582114361702128,0.555518617021277,0.556515957446808,0.578789893617021,"CNN",0,"lidc_small"
"tinynet_a",6187972,25.435111424,4.798283776,0.098345984,4.228481024,0.004469244381,0.663682790559,3.09142327308655,0,0.489361702127659,1.40172843933105,0.98647030651341,0.508311170212766,0.567154255319149,0.564494680851064,0.565159574468085,0.575797872340426,0.610039893617021,0.545877659574468,0.591422872340426,0.582114361702128,"CNN",1,"lidc_small"
"resnet14t",10081632,25.435111424,2.487222272,0.153035264,2.107773952,0.003373506765,0.497592247872,2.45088529586792,0,0.574135638297872,1.19621443748474,0.995689655172414,0.603390957446808,0.613031914893617,0.584773936170213,0.587433510638298,0.606382978723404,0.59906914893617,0.547539893617021,0.602726063829787,0.58311170212766,"CNN",0,"lidc_small"
"dpn131",79254504,25.435111424,16.143876096,1.251785216,13.747302912,0.036589349213,4.354132556391,22.614559173584,0,0.517619680851064,10.7106938123703,0.895833333333333,0.518949468085106,0.516954787234043,0.534574468085106,0.505984042553192,0.509640957446808,0.557845744680851,0.598071808510638,0.614029255319149,0.585771276595745,"CNN",0,"lidc_small"
"convmixer_768_32",21110248,25.435111424,17.408458752,0.345020928,17.018504192,0.254273607874,20.850435845677,37.1973443031311,0,0.469082446808511,18.7334693431854,0.983836206896552,0.523603723404255,0.53623670212766,0.546542553191489,0.533577127659574,0.561502659574468,0.56781914893617,0.589095744680851,0.560837765957447,0.586103723404255,"CNN",0,"lidc_small"
"ecaresnet50t",25573814,25.435111424,5.611978752,0.402940416,5.130597376,0.04405435317,3.348130840949,6.1759204864502,0,0.544215425531915,3.05799815654755,0.990301724137931,0.537566489361702,0.563164893617021,0.586103723404255,0.578125,0.568816489361702,0.578125,0.566821808510638,0.598071808510638,0.58843085106383,"Other",1,"lidc_small"
"densenet121",7978856,25.435111424,6.0817408,0.131485184,5.671460352,0.00875536329,1.300171448591,5.62647438049316,0,0.528590425531915,2.71154129505157,0.988146551724138,0.571143617021277,0.615359042553192,0.627992021276596,0.617353723404255,0.606382978723404,0.624002659574468,0.640625,0.652925531914894,0.591755319148936,"CNN",0,"lidc_small"
"wide_resnet50_2",68883240,25.435111424,6.371147776,1.104977408,5.66217472,0.014425133827,1.731016059239,9.32822871208191,0,0.484375,4.69806938171387,0.978448275862069,0.600066489361702,0.548869680851064,0.648936170212766,0.619348404255319,0.603390957446808,0.618018617021277,0.622340425531915,0.626662234042553,0.593417553191489,"CNN",0,"lidc_small"
"eca_botnext26ts_256",10593301,25.435111424,4.8234496,0.158931456,4.027185664,0.008653122208,1.276335525722,5.46427202224731,0,0.527260638297872,2.79899129867554,0.995689655172414,0.529587765957447,0.588098404255319,0.597074468085106,0.55718085106383,0.626994680851064,0.600398936170213,0.595744680851064,0.583776595744681,0.594082446808511,"Other",0,"lidc_small"
"dpn92",37668392,25.435111424,8.621391872,0.57513984,7.145978368,0.093955069276,5.966146899048,13.2398166656494,0,0.483045212765957,6.49016137123108,0.952466475095785,0.599401595744681,0.525598404255319,0.594414893617021,0.556183510638298,0.63530585106383,0.625,0.650265957446808,0.612034574468085,0.594414893617021,"CNN",0,"lidc_small"
"selecsls60",30670768,25.435111424,3.105882112,0.495925248,2.82509824,0.027076966881,1.841233747886,3.86202907562256,0,0.505984042553192,1.9328736782074,0.979525862068966,0.514627659574468,0.563829787234043,0.613364361702128,0.581117021276596,0.602726063829787,0.629321808510638,0.646609042553192,0.612699468085106,0.594747340425532,"CNN",0,"lidc_small"
