model,num_param,memT,memR,memA,memM,energy,co2,train_time,infer_time,test_00,inf_time,tr_acc,test_01,test_02,test_03,test_04,test_05,test_06,test_07,test_08,test_09,type,efficient,dataset,cnn,E_n,pepr_e,C_n,pepr_c,T_n,pepr_t,M_n,pepr_m
resnext50d_32x4d,25048136,25.435111424,6.090129408,0.390871552,5.416594944,0.048562962344,3.715066619342,18.8642466068268,0,0.832236842105263,0.683088636398315,0.996410472972973,0.939144736842105,0.863486842105263,0.919407894736842,0.939144736842105,0.942434210526316,0.939144736842105,0.947368421052632,0.932565789473684,0.907894736842105,CNN,0,pneumonia,True,0.2721694454362653,0.7136586561633387,0.3612796268016938,0.6669421322165748,0.1542896014537857,0.7865398212880412,0.213470885824819,0.7481800737435839
selecsls42b,32458248,25.435111424,2.713714688,0.525519872,2.47131392,0.024752163914,1.683147146153,9.276771068573,0,0.87828947368421,0.3465904712677,0.994087837837838,0.81578947368421,0.837171052631579,0.929276315789473,0.925986842105263,0.743421052631579,0.949013157894737,0.881578947368421,0.756578947368421,0.90953947368421,CNN,0,pneumonia,True,0.12135034098343352,0.8111108905416092,0.15000202802298396,0.7909024954050184,0.05466317589559386,0.8623980570022762,0.05376450748933639,0.8631335248244865
legacy_senet154,115088984,25.435111424,17.882415104,1.830367744,16.580965888,0.11793217857,6.781100267787,71.8972916603088,0,0.871710526315789,2.63745548725128,1.0,0.970394736842105,0.888157894736842,0.868421052631579,0.929276315789473,0.904605263157895,0.901315789473684,0.90953947368421,0.90953947368421,0.90953947368421,CNN,0,pneumonia,True,0.7115584520064313,0.5314101149265291,0.6800837111001332,0.5413655686767154,0.7053723858701784,0.5333377514613097,0.7712528518996131,0.513500640356772
resnet34d,21816904,25.435111424,2.315255808,0.363131904,1.99264768,0.025938295938,2.126940266932,9.89470553398132,0,0.904605263157895,0.365522599220276,1.0,0.870065789473684,0.93421052631579,0.944078947368421,0.914473684210526,0.930921052631579,0.896381578947369,0.901315789473684,0.935855263157895,0.911184210526316,CNN,0,pneumonia,True,0.12886337630429506,0.807169609407807,0.19614733355792213,0.7617658669321383,0.061084324170988115,0.8587293109227797,0.03491717091558377,0.8804416779752509
resnetaa50,25557032,25.435111424,4.756340736,0.39703296,4.067626496,0.039691547079,3.036403351508,15.1304330825806,0,0.894736842105263,0.583106803894043,0.998733108108108,0.929276315789473,0.949013157894737,0.9375,0.925986842105263,0.939144736842105,0.939144736842105,0.898026315789474,0.901315789473684,0.911184210526316,CNN,0,pneumonia,True,0.21597733959697862,0.7493430846567563,0.2907126838203157,0.7059543320124102,0.11549038954056969,0.8168463117836452,0.15038190655688924,0.7920710551276875
densenetblur121d,7998088,25.435111424,6.84720128,0.130978816,6.414196736,0.027042026424,1.162807136244,17.0444278717041,0,0.889802631578947,0.609467554092407,0.998944256756757,0.912828947368421,0.896381578947369,0.911184210526316,0.932565789473684,0.927631578947368,0.907894736842105,0.907894736842105,0.925986842105263,0.912828947368421,CNN,0,pneumonia,True,0.13585447506753837,0.8036495584649115,0.09589742924696847,0.8329510800984901,0.1353793017590732,0.803985897888178,0.24928082531494897,0.7306835491838218
resnetrs50,35691912,25.435111424,5.838471168,0.560347136,5.337667072,0.045220467405,3.029771316139,17.4554607868195,0,0.870065789473684,0.636410117149353,0.998310810810811,0.886513157894737,0.791118421052632,0.912828947368421,0.925986842105263,0.917763157894737,0.822368421052632,0.912828947368421,0.901315789473684,0.912828947368421,CNN,0,pneumonia,True,0.25099787091640563,0.7296806562106597,0.2900230893131187,0.7076066738111352,0.1396504719911455,0.800972727869421,0.20156730483087,0.7596985567919634
dpn107,86917800,25.435111424,16.24244224,1.375981056,14.528096256,0.112241233095,6.453870902989,68.4996354579926,0,0.84375,2.3936051607132,0.994298986486486,0.899671052631579,0.865131578947369,0.960526315789473,0.569078947368421,0.952302631578947,0.907894736842105,0.953947368421053,0.957236842105263,0.912828947368421,CNN,0,pneumonia,True,0.6755116431372256,0.5448060901917945,0.6460586252851437,0.5545543356393479,0.6700662887269011,0.5465824641393573,0.6936811824223788,0.5389614980918972
ecaresnet269d,102093077,25.435111424,19.709034496,1.62620416,19.053249024,0.110504340425,6.353999574427,67.2451422214508,0,0.837171052631579,2.53194179534912,0.999577702702703,0.851973684210526,0.9375,0.917763157894737,0.917763157894737,0.947368421052632,0.888157894736842,0.925986842105263,0.930921052631579,0.912828947368421,Other,1,pneumonia,False,0.6645100550220601,0.5484069889600776,0.6356740727653026,0.5580750851085966,0.6570304612512621,0.5508824181054117,0.8576530106140264,0.49138829595883227
resnet18d,11708744,25.435111424,1.728053248,0.199392256,1.464044544,0.009585506247,0.402591262388,6.10973954200745,0,0.90953947368421,0.220828795433044,1.0,0.929276315789473,0.90296052631579,0.853618421052632,0.917763157894737,0.899671052631579,0.914473684210526,0.916118421052632,0.914473684210526,0.914473684210526,CNN,0,pneumonia,True,0.025283771287995745,0.8919225192277584,0.016850702001584963,0.8993195189917867,0.02175357113437053,0.8950041478154656,0.00714214859636941,0.9079886940339124
ecaresnetlight,30162046,25.435111424,3.997171712,0.472344064,3.742012928,0.035883352002,2.475951288156,13.5649290084839,0,0.90296052631579,0.498409008979797,0.993454391891892,0.881578947368421,0.944078947368421,0.929276315789473,0.939144736842105,0.958881578947368,0.856907894736842,0.917763157894737,0.832236842105263,0.914473684210526,Other,0,pneumonia,False,0.19185599092472314,0.767268605581296,0.23243726112861643,0.7420042488597657,0.09922275219675147,0.8319275436966601,0.11447277055847636,0.8205437659569482
resnetrs152,86621576,25.435111424,11.697913856,1.376453632,11.058323968,0.064220757027,3.660583150548,39.5888502597809,0,0.912828947368421,1.46679084300995,1.0,0.93421052631579,0.963815789473684,0.945723684210526,0.838815789473684,0.945723684210526,0.958881578947368,0.914473684210526,0.891447368421053,0.914473684210526,CNN,0,pneumonia,True,0.3713469080794771,0.6668434360574846,0.3556144729352047,0.674582414445966,0.3696453720960038,0.667671868091726,0.4787223489733162,0.618421493964333
efficientnet_b0,5288548,25.435111424,4.515168256,0.084476416,3.868971008,0.012490224095,0.537079636101,8.1470742225647,0,0.9375,0.256406688690185,0.99683277027027,0.953947368421053,0.958881578947368,0.957236842105263,0.888157894736842,0.90953947368421,0.77796052631579,0.883223684210526,0.927631578947368,0.916118421052632,CNN,1,pneumonia,True,0.04368243800265564,0.8777750661454561,0.030834711228654076,0.8887151461563693,0.04292414633738456,0.8784132808411061,0.13897430810435474,0.8043363353624442
ese_vovnet19b_dw,6543080,25.435111424,3.846176768,0.108124672,3.31211264,0.011643759969,0.494859798681,7.54685878753662,0,0.939144736842105,0.273624205589294,1.0,0.939144736842105,0.958881578947368,0.949013157894737,0.791118421052632,0.939144736842105,0.870065789473684,0.927631578947368,0.899671052631579,0.916118421052632,CNN,1,pneumonia,True,0.038320880648328434,0.8823076161972269,0.026444721374909805,0.8925160819430227,0.03668712199055699,0.8836980817255458,0.10733062196210694,0.8273214908744588
gcresnext26ts,10476600,25.435111424,4.716494848,0.153178624,4.000300032,0.018874350601,0.802159900524,11.7706873416901,0,0.881578947368421,0.54178740978241,0.995143581081081,0.912828947368421,0.949013157894737,0.955592105263158,0.947368421052632,0.945723684210526,0.888157894736842,0.953947368421053,0.901315789473684,0.916118421052632,Other,0,pneumonia,False,0.08411989939980821,0.8450342268966878,0.058397576041903265,0.8655711632283271,0.08057823173492452,0.8478038832799326,0.14849717289951395,0.7976671102635674
res2net101_26w_4s,45206688,25.435111424,8.187281408,0.729022464,7.483307008,0.071879893705,3.917454206907,27.3993961811066,0,0.866776315789474,1.05399150848389,0.992820945945946,0.952302631578947,0.958881578947368,0.953947368421053,0.942434210526316,0.944078947368421,0.881578947368421,0.962171052631579,0.958881578947368,0.916118421052632,CNN,0,pneumonia,True,0.41986036461281173,0.6452172649403115,0.38232374990182794,0.6627379592643867,0.2429809822346009,0.7370333369104783,0.3126673941077275,0.6979059776794061
mobilenetv2_050,1968680,25.435111424,2.235564032,0.029370368,1.91940352,0.005593791909,0.240533052091,4.01630067825317,0,0.875,0.151323747634888,1.0,0.875,0.889802631578947,0.888157894736842,0.889802631578947,0.894736842105263,0.899671052631579,0.90296052631579,0.912828947368421,0.917763157894737,CNN,1,pneumonia,True,0.0,0.917763157894737,0.0,0.917763157894737,0.0,0.917763157894737,0.031147703600833264,0.8900404420141264
ghostnet_100,5182508,25.435111424,2.063597568,0.080941056,1.881488384,0.009929502485,0.426968606865,6.5553023815155,0,0.947368421052632,0.211100578308105,1.0,0.891447368421053,0.916118421052632,0.891447368421053,0.855263157894737,0.75,0.87828947368421,0.899671052631579,0.912828947368421,0.917763157894737,CNN,1,pneumonia,True,0.02746266523406924,0.893232609756831,0.019385441627668035,0.9003102461708015,0.026383552497517792,0.8941717310858374,0.023013589921634766,0.8971172689553808
sebotnet33ts_256,13701984,25.435111424,6.767509504,0.221233152,5.29356032,0.024531278976,1.018048077499,15.3148448467255,0,0.641447368421053,0.61130154132843,0.983319256756757,0.893092105263158,0.93421052631579,0.866776315789474,0.855263157894737,0.717105263157895,0.65296052631579,0.953947368421053,0.740131578947368,0.917763157894737,Other,0,pneumonia,False,0.11995124180436917,0.819467065741287,0.08084548120637554,0.8491159687973014,0.11740666925563457,0.821333166470278,0.2455113580001984,0.7368565143944603
gcresnet50t,25897080,25.435111424,4.863295488,0.402297344,4.172265472,0.038856689161,3.030821754583,14.8361301422119,0,0.916118421052632,0.562665772438049,1.0,0.865131578947369,0.957236842105263,0.939144736842105,0.879934210526316,0.850328947368421,0.914473684210526,0.916118421052632,0.914473684210526,0.917763157894737,Other,0,pneumonia,False,0.21068929669878353,0.7580501127723063,0.290132313184951,0.7113713442530977,0.1124321966030011,0.825005929077998,0.15544092847931756,0.7942969088888087
fbnetc_100,5572200,25.435111424,3.057647616,0.076663296,2.359907328,0.010658026298,0.458295130809,7.00912022590637,0,0.927631578947368,0.227971959114075,1.0,0.90953947368421,0.896381578947369,0.901315789473684,0.911184210526316,0.917763157894737,0.919407894736842,0.919407894736842,0.919407894736842,0.919407894736842,CNN,1,pneumonia,True,0.03207718118036304,0.8908324992568252,0.0226427521876109,0.8990509078268716,0.031099314171254566,0.8916773409706082,0.07003273484773338,0.8592334279078617
mnasnet_100,4383312,25.435111424,2.33832448,0.068205568,2.024317952,0.008728052369,0.366578199516,5.66395044326782,0,0.837171052631579,0.187471771240234,1.0,0.921052631578947,0.893092105263158,0.876644736842105,0.912828947368421,0.925986842105263,0.921052631578947,0.921052631578947,0.921052631578947,0.921052631578947,Other,1,pneumonia,False,0.01985260414886141,0.9031232825528059,0.01310608832537402,0.9091373965597346,0.017121238641522662,0.9055485192788956,0.036008332506695766,0.889039791166925
resnet14t,10081632,25.435111424,2.489319424,0.148316672,2.107773952,0.010554216282,0.459108408285,6.72199845314026,0,0.952302631578947,0.243663668632507,1.0,0.953947368421053,0.929276315789473,0.939144736842105,0.945723684210526,0.853618421052632,0.840460526315789,0.899671052631579,0.921052631578947,0.921052631578947,CNN,0,pneumonia,True,0.03141964196795981,0.8929950469253898,0.022727316223999813,0.9005847570196475,0.028115742968753337,0.8958647291202309,0.043150481103065186,0.8829527937378627
gcresnext50ts,15667320,25.435111424,6.75282944,0.23639296,6.056351744,0.028468492823,1.209910944996,17.7092661857605,0,0.896381578947369,0.824858975410461,1.0,0.914473684210526,0.919407894736842,0.942434210526316,0.884868421052632,0.899671052631579,0.921052631578947,0.921052631578947,0.921052631578947,0.921052631578947,Other,0,pneumonia,False,0.1448898035325501,0.8044902039803701,0.10079525110347884,0.8367156659293805,0.1422878424421024,0.8063227125046034,0.24481698244221806,0.7399100788068663
gluon_seresnext101_32x4d,48955416,25.435111424,9.586081792,0.771529728,9.155062272,0.084829784964,5.132201990338,32.9839060306549,0,0.87828947368421,1.19118638038635,0.996199324324324,0.939144736842105,0.912828947368421,0.955592105263158,0.925986842105263,0.853618421052632,0.945723684210526,0.924342105263158,0.848684210526316,0.921052631578947,CNN,0,pneumonia,True,0.501885795561115,0.6132640939152336,0.5086323946052835,0.6105215789297233,0.3010113524384289,0.7079512641090011,0.3788314651324274,0.6679950776221125
mobilevit_s,5578632,25.435111424,6.74234368,0.099106816,6.249608192,0.022470627941,0.966237001448,14.1677215099335,0,0.949013157894737,0.516493892669678,1.0,0.932565789473684,0.935855263157895,0.94078947368421,0.856907894736842,0.955592105263158,0.942434210526316,0.914473684210526,0.879934210526316,0.922697368421053,Other,1,pneumonia,False,0.10689894771174722,0.8335877184891289,0.07545820091174045,0.8579574432914441,0.10548655563834469,0.8346527270865424,0.24432099990080353,0.741526799350497
tinynet_a,6187972,25.435111424,4.800380928,0.098018304,4.228481024,0.013782910332,0.592665144264,9.02651119232178,0,0.899671052631579,0.285677194595337,1.0,0.935855263157895,0.879934210526316,0.919407894736842,0.924342105263158,0.863486842105263,0.9375,0.896381578947369,0.919407894736842,0.922697368421053,CNN,1,pneumonia,True,0.051870394453423035,0.8771968231889524,0.03661445439590736,0.8901066008757903,0.05206264806821485,0.8770365245028887,0.1524650332308303,0.8006293829447955
resnet32ts,17963616,25.435111424,4.888461312,0.290430464,4.271198208,0.01886852343,0.877386339512,11.7185423374176,0,0.796052631578947,0.427097773551941,1.0,0.945723684210526,0.958881578947368,0.939144736842105,0.871710526315789,0.927631578947368,0.917763157894737,0.922697368421053,0.922697368421053,0.922697368421053,CNN,0,pneumonia,True,0.08408298972984071,0.8511316727246077,0.06621956977924041,0.8653915146315466,0.0800363768571042,0.8543206397418703,0.15663128657871242,0.7977454692154918
gcresnet33ts,19880698,25.435111424,5.161091072,0.32062464,4.490863104,0.020267841339,0.912052860254,12.6128056049347,0,0.840460526315789,0.45558443069458,1.0,0.90625,0.949013157894737,0.860197368421053,0.967105263157895,0.855263157894737,0.911184210526316,0.921052631578947,0.922697368421053,0.922697368421053,Other,0,pneumonia,False,0.09294635794072306,0.8442293271918258,0.06982417092462292,0.8624757165690022,0.08932894323656891,0.8470328215824073,0.16952683265549054,0.7889492935583236
cs3darknet_focus_l,21151720,25.435111424,3.844079616,0.34415872,3.544518656,0.016750931724,0.753791927589,10.3546276092529,0,0.87828947368421,0.383148455619812,0.991131756756757,0.932565789473684,0.947368421052632,0.893092105263158,0.883223684210526,0.866776315789474,0.927631578947368,0.919407894736842,0.939144736842105,0.922697368421053,CNN,0,pneumonia,True,0.07067002982282325,0.861794336929131,0.053368307257219555,0.8759494300940095,0.06586351679701265,0.8656805997017488,0.10723142545382405,0.8333374100566776
gluon_resnet152_v1b,60192808,25.435111424,8.833204224,0.95322368,8.202082816,0.051455182044,2.36693837404,31.6770846843719,0,0.789473684210526,1.24551160335541,0.995777027027027,0.914473684210526,0.700657894736842,0.873355263157895,0.868421052631579,0.884868421052632,0.922697368421053,0.929276315789473,0.932565789473684,0.922697368421053,CNN,0,pneumonia,True,0.29048894809037423,0.7149982723884866,0.2211021727876643,0.7556266698916926,0.28743176737937465,0.7166961324088227,0.34321991865886325,0.6869294860832018
densenet161,28681000,25.435111424,11.593056256,0.453534208,10.627181056,0.082486444953,5.609078256824,31.8804337978363,0,0.828947368421053,1.21351931095123,1.0,0.884868421052632,0.924342105263158,0.952302631578947,0.93421052631579,0.945723684210526,0.93421052631579,0.955592105263158,0.960526315789473,0.924342105263158,CNN,0,pneumonia,True,0.4870429316006095,0.621597457356677,0.5582176630310989,0.5932047410277045,0.2895448309521632,0.7167971853918796,0.4737625235591708,0.6271988128934438
dla34,15742104,25.435111424,2.973761536,0.247695872,2.2739072,0.015015543139,0.623145040269,9.82849717140198,0,0.879934210526316,0.345498442649841,0.998310810810811,0.953947368421053,0.914473684210526,0.870065789473684,0.883223684210526,0.917763157894737,0.929276315789473,0.912828947368421,0.879934210526316,0.925986842105263,CNN,0,pneumonia,True,0.05967796867725474,0.8738379672657798,0.039783733161100926,0.890557153928656,0.060396332584514476,0.8732459870436803,0.06606487451641703,0.8686027128745842
